ID,year,path,Lat,Lon,Hgt_m
CRHS,2016,http://geodesy.unr.edu/gps_timeseries/trop/CRHS/CRHS.2016.trop.zip,33.8235,-118.27279999999996,-23.524
CRPL,2016,http://geodesy.unr.edu/gps_timeseries/trop/CRPL/CRPL.2016.trop.zip,38.7344,-117.50350000000005,2248.756
CRRS,2016,http://geodesy.unr.edu/gps_timeseries/trop/CRRS/CRRS.2016.trop.zip,33.0698,-115.735,-81.906
CRU1,2016,http://geodesy.unr.edu/gps_timeseries/trop/CRU1/CRU1.2016.trop.zip,34.0293,-119.78480000000002,702.183
CRYS,2016,http://geodesy.unr.edu/gps_timeseries/trop/CRYS/CRYS.2016.trop.zip,39.2491,-120.0097,2098.144
CSCI,2016,http://geodesy.unr.edu/gps_timeseries/trop/CSCI/CSCI.2016.trop.zip,34.1684,-119.039,70.84899999999999
CSDH,2016,http://geodesy.unr.edu/gps_timeseries/trop/CSDH/CSDH.2016.trop.zip,33.8615,-118.25670000000002,-9.175
CSJB,2016,http://geodesy.unr.edu/gps_timeseries/trop/CSJB/CSJB.2016.trop.zip,37.319,-121.85990000000004,19.458
CSN1,2016,http://geodesy.unr.edu/gps_timeseries/trop/CSN1/CSN1.2016.trop.zip,34.2535,-118.5238,261.462
CSST,2016,http://geodesy.unr.edu/gps_timeseries/trop/CSST/CSST.2016.trop.zip,34.4081,-119.3712,162.489
CTDM,2016,http://geodesy.unr.edu/gps_timeseries/trop/CTDM/CTDM.2016.trop.zip,34.5165,-118.6132,406.066
CTMS,2016,http://geodesy.unr.edu/gps_timeseries/trop/CTMS/CTMS.2016.trop.zip,34.1241,-116.37040000000002,966.48
CUHS,2016,http://geodesy.unr.edu/gps_timeseries/trop/CUHS/CUHS.2016.trop.zip,34.9426,-119.6739,635.298
CVHS,2016,http://geodesy.unr.edu/gps_timeseries/trop/CVHS/CVHS.2016.trop.zip,34.082,-117.9017,119.084
DAEX,2016,http://geodesy.unr.edu/gps_timeseries/trop/DAEX/DAEX.2016.trop.zip,32.2245,-115.4192,399.309
DAM2,2016,http://geodesy.unr.edu/gps_timeseries/trop/DAM2/DAM2.2016.trop.zip,34.3348,-118.39689999999996,583.378
DAM3,2016,http://geodesy.unr.edu/gps_timeseries/trop/DAM3/DAM3.2016.trop.zip,34.334,-118.39750000000004,580.008
DAPK,2016,http://geodesy.unr.edu/gps_timeseries/trop/DAPK/DAPK.2016.trop.zip,35.2543,-120.7715,388.842
DCAN,2016,http://geodesy.unr.edu/gps_timeseries/trop/DCAN/DCAN.2016.trop.zip,35.2115,-120.8451,243.438
DDMN,2016,http://geodesy.unr.edu/gps_timeseries/trop/DDMN/DDMN.2016.trop.zip,37.7442,-118.9812,2265.417
DECH,2016,http://geodesy.unr.edu/gps_timeseries/trop/DECH/DECH.2016.trop.zip,38.0515,-119.0906,1947.579
DEEP,2016,http://geodesy.unr.edu/gps_timeseries/trop/DEEP/DEEP.2016.trop.zip,37.3426,-118.04719999999998,1640.693
DESC,2016,http://geodesy.unr.edu/gps_timeseries/trop/DESC/DESC.2016.trop.zip,32.8299,-116.6418,957.318
DHLG,2016,http://geodesy.unr.edu/gps_timeseries/trop/DHLG/DHLG.2016.trop.zip,33.3898,-115.788,-83.044
DIAB,2016,http://geodesy.unr.edu/gps_timeseries/trop/DIAB/DIAB.2016.trop.zip,37.8786,-121.91560000000004,990.26
DIAM,2016,http://geodesy.unr.edu/gps_timeseries/trop/DIAM/DIAM.2016.trop.zip,40.2042,-120.47249999999997,1968.8010000000002
DIXN,2016,http://geodesy.unr.edu/gps_timeseries/trop/DIXN/DIXN.2016.trop.zip,38.4687,-121.8286,-9.119
DLNO,2016,http://geodesy.unr.edu/gps_timeseries/trop/DLNO/DLNO.2016.trop.zip,35.75,-119.24310000000004,63.906000000000006
DLUZ,2016,http://geodesy.unr.edu/gps_timeseries/trop/DLUZ/DLUZ.2016.trop.zip,33.4306,-117.30719999999997,212.696
DMAR,2016,http://geodesy.unr.edu/gps_timeseries/trop/DMAR/DMAR.2016.trop.zip,32.9277,-117.2169,81.119
DOND,2016,http://geodesy.unr.edu/gps_timeseries/trop/DOND/DOND.2016.trop.zip,37.2643,-119.69010000000004,665.7389999999999
DONO,2016,http://geodesy.unr.edu/gps_timeseries/trop/DONO/DONO.2016.trop.zip,36.6925,-119.01800000000004,1187.94
DOT1,2016,http://geodesy.unr.edu/gps_timeseries/trop/DOT1/DOT1.2016.trop.zip,39.1562,-119.7634,1415.789
DOYL,2016,http://geodesy.unr.edu/gps_timeseries/trop/DOYL/DOYL.2016.trop.zip,40.0259,-120.14729999999996,1686.2279999999998
DRYC,2016,http://geodesy.unr.edu/gps_timeseries/trop/DRYC/DRYC.2016.trop.zip,38.6068,-117.33000000000004,1953.7839999999999
DRYV,2016,http://geodesy.unr.edu/gps_timeseries/trop/DRYV/DRYV.2016.trop.zip,40.4015,-119.8521,1288.756
DS13,2016,http://geodesy.unr.edu/gps_timeseries/trop/DS13/DS13.2016.trop.zip,35.2478,-116.79150000000004,1044.2
DSME,2016,http://geodesy.unr.edu/gps_timeseries/trop/DSME/DSME.2016.trop.zip,33.0365,-117.2495,56.126000000000005
DSSC,2016,http://geodesy.unr.edu/gps_timeseries/trop/DSSC/DSSC.2016.trop.zip,33.7333,-116.71209999999996,1660.869
DTPG,2016,http://geodesy.unr.edu/gps_timeseries/trop/DTPG/DTPG.2016.trop.zip,35.2675,-117.84590000000004,910.255
DUBP,2016,http://geodesy.unr.edu/gps_timeseries/trop/DUBP/DUBP.2016.trop.zip,37.7276,-121.8551,202.72099999999998
DVAL,2016,http://geodesy.unr.edu/gps_timeseries/trop/DVAL/DVAL.2016.trop.zip,38.7636,-119.7701,1729.559
DVPB,2016,http://geodesy.unr.edu/gps_timeseries/trop/DVPB/DVPB.2016.trop.zip,34.4134,-117.8601,1430.856
DYH2,2016,http://geodesy.unr.edu/gps_timeseries/trop/DYH2/DYH2.2016.trop.zip,33.9383,-118.1275,10.838
EBBS,2016,http://geodesy.unr.edu/gps_timeseries/trop/EBBS/EBBS.2016.trop.zip,38.5476,-119.8159,2732.187
EBMD,2016,http://geodesy.unr.edu/gps_timeseries/trop/EBMD/EBMD.2016.trop.zip,37.815,-122.28380000000004,-16.026
ECFS,2016,http://geodesy.unr.edu/gps_timeseries/trop/ECFS/ECFS.2016.trop.zip,33.6477,-117.4117,801.4169999999999
ECHO,2016,http://geodesy.unr.edu/gps_timeseries/trop/ECHO/ECHO.2016.trop.zip,37.9155,-114.26419999999996,1684.1029999999998
EDNA,2016,http://geodesy.unr.edu/gps_timeseries/trop/EDNA/EDNA.2016.trop.zip,40.900999999999996,-117.31470000000002,1476.175
EDPP,2016,http://geodesy.unr.edu/gps_timeseries/trop/EDPP/EDPP.2016.trop.zip,34.9462,-118.8304,379.80800000000005
EGAN,2016,http://geodesy.unr.edu/gps_timeseries/trop/EGAN/EGAN.2016.trop.zip,39.3452,-114.9389,1998.2720000000002
ELKO,2016,http://geodesy.unr.edu/gps_timeseries/trop/ELKO/ELKO.2016.trop.zip,40.9147,-115.8172,2016.885
ELLY,2016,http://geodesy.unr.edu/gps_timeseries/trop/ELLY/ELLY.2016.trop.zip,33.5835,-118.1288,-2.878
ELSC,2016,http://geodesy.unr.edu/gps_timeseries/trop/ELSC/ELSC.2016.trop.zip,34.0297,-118.20839999999998,61.178999999999995
ELSG,2016,http://geodesy.unr.edu/gps_timeseries/trop/ELSG/ELSG.2016.trop.zip,33.6491,-117.426,811.341
ELTN,2016,http://geodesy.unr.edu/gps_timeseries/trop/ELTN/ELTN.2016.trop.zip,34.7031,-118.4257,916.482
ELTS,2016,http://geodesy.unr.edu/gps_timeseries/trop/ELTS/ELTS.2016.trop.zip,34.5993,-118.4538,887.09
EOCG,2016,http://geodesy.unr.edu/gps_timeseries/trop/EOCG/EOCG.2016.trop.zip,34.4508,-119.76980000000003,42.473
EPAS,2016,http://geodesy.unr.edu/gps_timeseries/trop/EPAS/EPAS.2016.trop.zip,37.9197,-117.8807,1817.1129999999998
ERRG,2016,http://geodesy.unr.edu/gps_timeseries/trop/ERRG/ERRG.2016.trop.zip,33.1164,-115.8227,-92.406
ESCN,2016,http://geodesy.unr.edu/gps_timeseries/trop/ESCN/ESCN.2016.trop.zip,33.1289,-117.11829999999998,176.255
EVER,2016,http://geodesy.unr.edu/gps_timeseries/trop/EVER/EVER.2016.trop.zip,41.8646,-120.5827,1579.601
EWPP,2016,http://geodesy.unr.edu/gps_timeseries/trop/EWPP/EWPP.2016.trop.zip,34.1042,-117.5256,330.491
FARB,2016,http://geodesy.unr.edu/gps_timeseries/trop/FARB/FARB.2016.trop.zip,37.6972,-123.00080000000004,-21.723000000000003
FERI,2016,http://geodesy.unr.edu/gps_timeseries/trop/FERI/FERI.2016.trop.zip,40.0765,-120.30830000000003,1796.2020000000002
FGNW,2016,http://geodesy.unr.edu/gps_timeseries/trop/FGNW/FGNW.2016.trop.zip,34.0509,-118.25940000000004,273.436
FGSE,2016,http://geodesy.unr.edu/gps_timeseries/trop/FGSE/FGSE.2016.trop.zip,34.0507,-118.25919999999996,273.427
FGST,2016,http://geodesy.unr.edu/gps_timeseries/trop/FGST/FGST.2016.trop.zip,34.733000000000004,-120.00940000000004,904.076
FGSW,2016,http://geodesy.unr.edu/gps_timeseries/trop/FGSW/FGSW.2016.trop.zip,34.0507,-118.25940000000004,273.423
FHOG,2016,http://geodesy.unr.edu/gps_timeseries/trop/FHOG/FHOG.2016.trop.zip,34.0935,-116.9359,1588.675
FIRE,2016,http://geodesy.unr.edu/gps_timeseries/trop/FIRE/FIRE.2016.trop.zip,39.9036,-119.0899,1426.6970000000001
FLAN,2016,http://geodesy.unr.edu/gps_timeseries/trop/FLAN/FLAN.2016.trop.zip,40.1583,-119.82010000000002,1263.63
FLAT,2016,http://geodesy.unr.edu/gps_timeseries/trop/FLAT/FLAT.2016.trop.zip,38.304,-118.4631,1895.098
FLEM,2016,http://geodesy.unr.edu/gps_timeseries/trop/FLEM/FLEM.2016.trop.zip,40.418,-120.27980000000002,1360.305
FLN1,2016,http://geodesy.unr.edu/gps_timeseries/trop/FLN1/FLN1.2016.trop.zip,39.4666,-118.76369999999996,1187.3519999999999
FMTP,2016,http://geodesy.unr.edu/gps_timeseries/trop/FMTP/FMTP.2016.trop.zip,34.4099,-118.89409999999998,362.816
FMVT,2016,http://geodesy.unr.edu/gps_timeseries/trop/FMVT/FMVT.2016.trop.zip,34.3563,-118.884,617.0
FOXG,2016,http://geodesy.unr.edu/gps_timeseries/trop/FOXG/FOXG.2016.trop.zip,34.7339,-118.2405,688.815
FOXR,2016,http://geodesy.unr.edu/gps_timeseries/trop/FOXR/FOXR.2016.trop.zip,40.5752,-119.47230000000002,1299.992
FPPB,2016,http://geodesy.unr.edu/gps_timeseries/trop/FPPB/FPPB.2016.trop.zip,37.3135,-120.4712,29.162
FSHB,2016,http://geodesy.unr.edu/gps_timeseries/trop/FSHB/FSHB.2016.trop.zip,32.945,-115.79989999999998,134.95
FVPK,2016,http://geodesy.unr.edu/gps_timeseries/trop/FVPK/FVPK.2016.trop.zip,33.6623,-117.9357,-11.513
FZHS,2016,http://geodesy.unr.edu/gps_timeseries/trop/FZHS/FZHS.2016.trop.zip,34.8002,-118.89340000000004,1273.7069999999999
GARL,2016,http://geodesy.unr.edu/gps_timeseries/trop/GARL/GARL.2016.trop.zip,40.4165,-119.3555,1640.227
GASB,2016,http://geodesy.unr.edu/gps_timeseries/trop/GASB/GASB.2016.trop.zip,39.6547,-122.71590000000003,1361.9370000000001
GDEC,2016,http://geodesy.unr.edu/gps_timeseries/trop/GDEC/GDEC.2016.trop.zip,35.1894,-119.8637,566.2330000000001
GEMF,2016,http://geodesy.unr.edu/gps_timeseries/trop/GEMF/GEMF.2016.trop.zip,37.745,-117.2985,1857.523
GEND,2016,http://geodesy.unr.edu/gps_timeseries/trop/GEND/GEND.2016.trop.zip,39.0895,-117.1619,1791.8110000000001
GEOR,2016,http://geodesy.unr.edu/gps_timeseries/trop/GEOR/GEOR.2016.trop.zip,38.2223,-116.6877,1805.0539999999999
GERL,2016,http://geodesy.unr.edu/gps_timeseries/trop/GERL/GERL.2016.trop.zip,40.6498,-119.36090000000002,1186.778
GHRP,2016,http://geodesy.unr.edu/gps_timeseries/trop/GHRP/GHRP.2016.trop.zip,34.2039,-117.3979,628.617
GIRL,2016,http://geodesy.unr.edu/gps_timeseries/trop/GIRL/GIRL.2016.trop.zip,39.6284,-120.00530000000003,1610.02
GISA,2016,http://geodesy.unr.edu/gps_timeseries/trop/GISA/GISA.2016.trop.zip,34.0693,-117.2183,343.471
GLRS,2016,http://geodesy.unr.edu/gps_timeseries/trop/GLRS/GLRS.2016.trop.zip,33.2748,-115.52139999999996,-48.656000000000006
GMAG,2016,http://geodesy.unr.edu/gps_timeseries/trop/GMAG/GMAG.2016.trop.zip,34.2914,-116.38260000000002,866.738
GMPK,2016,http://geodesy.unr.edu/gps_timeseries/trop/GMPK/GMPK.2016.trop.zip,33.0511,-114.82730000000004,591.182
GMRC,2016,http://geodesy.unr.edu/gps_timeseries/trop/GMRC/GMRC.2016.trop.zip,34.784,-115.66020000000003,1298.184
GNPS,2016,http://geodesy.unr.edu/gps_timeseries/trop/GNPS/GNPS.2016.trop.zip,34.3086,-114.18939999999998,232.362
GOL2,2016,http://geodesy.unr.edu/gps_timeseries/trop/GOL2/GOL2.2016.trop.zip,35.4252,-116.8893,986.692
GOLD,2016,http://geodesy.unr.edu/gps_timeseries/trop/GOLD/GOLD.2016.trop.zip,35.4252,-116.8893,986.689
GOSH,2016,http://geodesy.unr.edu/gps_timeseries/trop/GOSH/GOSH.2016.trop.zip,40.6402,-114.17970000000004,1560.193
GR8R,2016,http://geodesy.unr.edu/gps_timeseries/trop/GR8R/GR8R.2016.trop.zip,36.399,-120.41570000000002,206.02599999999998
GRDV,2016,http://geodesy.unr.edu/gps_timeseries/trop/GRDV/GRDV.2016.trop.zip,38.9125,-119.6922,1496.4679999999998
GRES,2016,http://geodesy.unr.edu/gps_timeseries/trop/GRES/GRES.2016.trop.zip,33.2776,-115.52390000000004,-45.273999999999994
GVRS,2016,http://geodesy.unr.edu/gps_timeseries/trop/GVRS/GVRS.2016.trop.zip,34.0474,-118.11289999999997,154.517
HAND,2016,http://geodesy.unr.edu/gps_timeseries/trop/HAND/HAND.2016.trop.zip,38.9738,-118.3483,1350.095
HANN,2016,http://geodesy.unr.edu/gps_timeseries/trop/HANN/HANN.2016.trop.zip,38.0978,-116.8981,1902.3339999999998
HAR7,2016,http://geodesy.unr.edu/gps_timeseries/trop/HAR7/HAR7.2016.trop.zip,35.0115,-117.29920000000004,590.37
HBCO,2016,http://geodesy.unr.edu/gps_timeseries/trop/HBCO/HBCO.2016.trop.zip,33.7836,-118.2858,-26.881999999999998
HCMN,2016,http://geodesy.unr.edu/gps_timeseries/trop/HCMN/HCMN.2016.trop.zip,34.7548,-116.43010000000004,568.744
HCRO,2016,http://geodesy.unr.edu/gps_timeseries/trop/HCRO/HCRO.2016.trop.zip,40.8159,-121.4699,1000.14
HELB,2016,http://geodesy.unr.edu/gps_timeseries/trop/HELB/HELB.2016.trop.zip,36.6788,-119.02300000000002,1105.339
HIDD,2016,http://geodesy.unr.edu/gps_timeseries/trop/HIDD/HIDD.2016.trop.zip,38.841,-118.5312,1535.487
HIMT,2016,http://geodesy.unr.edu/gps_timeseries/trop/HIMT/HIMT.2016.trop.zip,35.2713,-120.46180000000004,771.495
HIVI,2016,http://geodesy.unr.edu/gps_timeseries/trop/HIVI/HIVI.2016.trop.zip,34.7599,-117.79949999999997,930.85
HMTG,2016,http://geodesy.unr.edu/gps_timeseries/trop/HMTG/HMTG.2016.trop.zip,33.7081,-117.00149999999996,577.0269999999999
HNA1,2016,http://geodesy.unr.edu/gps_timeseries/trop/HNA1/HNA1.2016.trop.zip,33.6503,-117.7163,78.039
HNPS,2016,http://geodesy.unr.edu/gps_timeseries/trop/HNPS/HNPS.2016.trop.zip,33.705,-115.63530000000004,393.952
HNTS,2016,http://geodesy.unr.edu/gps_timeseries/trop/HNTS/HNTS.2016.trop.zip,38.5031,-116.83870000000002,2082.405
HOGS,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOGS/HOGS.2016.trop.zip,35.8667,-120.47950000000004,762.836
HOL3,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOL3/HOL3.2016.trop.zip,34.4582,-117.8451,1239.4080000000001
HOLP,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOLP/HOLP.2016.trop.zip,33.9245,-118.1682,-6.72
HONY,2016,http://geodesy.unr.edu/gps_timeseries/trop/HONY/HONY.2016.trop.zip,40.08,-119.93669999999996,1307.315
HOOT,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOOT/HOOT.2016.trop.zip,33.1051,-116.78539999999998,617.23
HOPB,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOPB/HOPB.2016.trop.zip,38.9952,-123.0747,353.26300000000003
HOTK,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOTK/HOTK.2016.trop.zip,37.6586,-118.8213,2143.181
HOTS,2016,http://geodesy.unr.edu/gps_timeseries/trop/HOTS/HOTS.2016.trop.zip,41.1544,-117.4742,1897.295
HUNT,2016,http://geodesy.unr.edu/gps_timeseries/trop/HUNT/HUNT.2016.trop.zip,35.8808,-120.4024,449.338
HVYS,2016,http://geodesy.unr.edu/gps_timeseries/trop/HVYS/HVYS.2016.trop.zip,34.4412,-119.1875,373.95099999999996
HW89,2016,http://geodesy.unr.edu/gps_timeseries/trop/HW89/HW89.2016.trop.zip,39.5563,-120.3399,1688.82
I40A,2016,http://geodesy.unr.edu/gps_timeseries/trop/I40A/I40A.2016.trop.zip,34.7273,-115.91139999999996,765.296
IDOG,2016,http://geodesy.unr.edu/gps_timeseries/trop/IDOG/IDOG.2016.trop.zip,33.7968,-116.2215,434.972
IDQG,2016,http://geodesy.unr.edu/gps_timeseries/trop/IDQG/IDQG.2016.trop.zip,33.768,-116.23900000000003,-1.331
IID2,2016,http://geodesy.unr.edu/gps_timeseries/trop/IID2/IID2.2016.trop.zip,32.7062,-115.03179999999998,9.792
IMPS,2016,http://geodesy.unr.edu/gps_timeseries/trop/IMPS/IMPS.2016.trop.zip,34.1576,-115.1451,563.227
INDE,2016,http://geodesy.unr.edu/gps_timeseries/trop/INDE/INDE.2016.trop.zip,36.7976,-118.24689999999998,1390.017
INKH,2016,http://geodesy.unr.edu/gps_timeseries/trop/INKH/INKH.2016.trop.zip,38.7359,-117.01700000000001,2119.724
INV1,2016,http://geodesy.unr.edu/gps_timeseries/trop/INV1/INV1.2016.trop.zip,39.2521,-119.97050000000002,1948.024
ISLK,2016,http://geodesy.unr.edu/gps_timeseries/trop/ISLK/ISLK.2016.trop.zip,35.6623,-118.47429999999996,823.37
JEAN,2016,http://geodesy.unr.edu/gps_timeseries/trop/JEAN/JEAN.2016.trop.zip,35.851,-115.17790000000002,920.24
JLN5,2016,http://geodesy.unr.edu/gps_timeseries/trop/JLN5/JLN5.2016.trop.zip,35.8732,-120.8329,141.016
JNHG,2016,http://geodesy.unr.edu/gps_timeseries/trop/JNHG/JNHG.2016.trop.zip,34.4491,-117.9554,1276.149
JPL3,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPL3/JPL3.2016.trop.zip,34.2016,-118.17430000000002,372.705
JPL4,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPL4/JPL4.2016.trop.zip,34.2016,-118.17430000000002,372.709
JPLF,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPLF/JPLF.2016.trop.zip,34.2018,-118.1778,360.219
JPLM,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPLM/JPLM.2016.trop.zip,34.2048,-118.1732,424.001
JPLQ,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPLQ/JPLQ.2016.trop.zip,34.2018,-118.1778,360.19800000000004
JPLT,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPLT/JPLT.2016.trop.zip,34.2018,-118.1778,360.199
JPLV,2016,http://geodesy.unr.edu/gps_timeseries/trop/JPLV/JPLV.2016.trop.zip,34.2016,-118.17430000000002,372.68
JRSC,2016,http://geodesy.unr.edu/gps_timeseries/trop/JRSC/JRSC.2016.trop.zip,37.4062,-122.2274,144.261
JUNG,2016,http://geodesy.unr.edu/gps_timeseries/trop/JUNG/JUNG.2016.trop.zip,40.9078,-118.41160000000002,1309.729
KBRC,2016,http://geodesy.unr.edu/gps_timeseries/trop/KBRC/KBRC.2016.trop.zip,34.3985,-119.0082,370.485
KDMM,2016,http://geodesy.unr.edu/gps_timeseries/trop/KDMM/KDMM.2016.trop.zip,33.6356,-117.71429999999998,75.935
KEMP,2016,http://geodesy.unr.edu/gps_timeseries/trop/KEMP/KEMP.2016.trop.zip,35.6115,-114.4647,899.668
KENN,2016,http://geodesy.unr.edu/gps_timeseries/trop/KENN/KENN.2016.trop.zip,36.0357,-118.2013,2208.215
KGMN,2016,http://geodesy.unr.edu/gps_timeseries/trop/KGMN/KGMN.2016.trop.zip,35.2311,-114.00239999999997,1015.63
KING,2016,http://geodesy.unr.edu/gps_timeseries/trop/KING/KING.2016.trop.zip,35.1974,-114.04150000000004,1129.5
KINS,2016,http://geodesy.unr.edu/gps_timeseries/trop/KINS/KINS.2016.trop.zip,38.9606,-119.85130000000004,1738.646
KNOL,2016,http://geodesy.unr.edu/gps_timeseries/trop/KNOL/KNOL.2016.trop.zip,37.6591,-118.9792,2651.7740000000003
KRAC,2016,http://geodesy.unr.edu/gps_timeseries/trop/KRAC/KRAC.2016.trop.zip,37.7133,-118.88049999999998,2377.709
KYVW,2016,http://geodesy.unr.edu/gps_timeseries/trop/KYVW/KYVW.2016.trop.zip,33.9254,-116.17340000000002,1498.2160000000001
LACR,2016,http://geodesy.unr.edu/gps_timeseries/trop/LACR/LACR.2016.trop.zip,40.8508,-115.70370000000004,1653.766
LAND,2016,http://geodesy.unr.edu/gps_timeseries/trop/LAND/LAND.2016.trop.zip,35.8998,-120.4733,568.555
LANT,2016,http://geodesy.unr.edu/gps_timeseries/trop/LANT/LANT.2016.trop.zip,38.5147,-119.4889,1801.5479999999998
LAPC,2016,http://geodesy.unr.edu/gps_timeseries/trop/LAPC/LAPC.2016.trop.zip,34.1819,-118.5747,207.813
LAPL,2016,http://geodesy.unr.edu/gps_timeseries/trop/LAPL/LAPL.2016.trop.zip,39.3941,-118.3044,1473.2079999999999
LAVA,2016,http://geodesy.unr.edu/gps_timeseries/trop/LAVA/LAVA.2016.trop.zip,37.0295,-118.1807,1459.0
LAWS,2016,http://geodesy.unr.edu/gps_timeseries/trop/LAWS/LAWS.2016.trop.zip,37.3931,-118.2923,1580.711
LBC1,2016,http://geodesy.unr.edu/gps_timeseries/trop/LBC1/LBC1.2016.trop.zip,33.8321,-118.1372,-21.964000000000002
LBC2,2016,http://geodesy.unr.edu/gps_timeseries/trop/LBC2/LBC2.2016.trop.zip,33.7916,-118.1732,-28.467
LBCH,2016,http://geodesy.unr.edu/gps_timeseries/trop/LBCH/LBCH.2016.trop.zip,33.7878,-118.2033,-27.517
LDES,2016,http://geodesy.unr.edu/gps_timeseries/trop/LDES/LDES.2016.trop.zip,34.2673,-116.4328,978.073
LDSW,2016,http://geodesy.unr.edu/gps_timeseries/trop/LDSW/LDSW.2016.trop.zip,34.6994,-116.20910000000003,640.928
LEEP,2016,http://geodesy.unr.edu/gps_timeseries/trop/LEEP/LEEP.2016.trop.zip,34.1346,-118.3218,485.051
LEMA,2016,http://geodesy.unr.edu/gps_timeseries/trop/LEMA/LEMA.2016.trop.zip,36.292,-119.7824,34.971
LEMO,2016,http://geodesy.unr.edu/gps_timeseries/trop/LEMO/LEMO.2016.trop.zip,39.5809,-120.3077,1646.068
LEWI,2016,http://geodesy.unr.edu/gps_timeseries/trop/LEWI/LEWI.2016.trop.zip,40.4035,-116.8619,2916.712
LFRS,2016,http://geodesy.unr.edu/gps_timeseries/trop/LFRS/LFRS.2016.trop.zip,34.0951,-118.4128,146.894
LGWD,2016,http://geodesy.unr.edu/gps_timeseries/trop/LGWD/LGWD.2016.trop.zip,33.6406,-117.7645,88.696
LIKE,2016,http://geodesy.unr.edu/gps_timeseries/trop/LIKE/LIKE.2016.trop.zip,41.2278,-120.4432,1404.6029999999998
LINC,2016,http://geodesy.unr.edu/gps_timeseries/trop/LINC/LINC.2016.trop.zip,37.6372,-119.01729999999998,3056.94
LINJ,2016,http://geodesy.unr.edu/gps_timeseries/trop/LINJ/LINJ.2016.trop.zip,34.662,-118.13919999999996,721.38
LJRN,2016,http://geodesy.unr.edu/gps_timeseries/trop/LJRN/LJRN.2016.trop.zip,34.8075,-118.8677,1422.485
LKHG,2016,http://geodesy.unr.edu/gps_timeseries/trop/LKHG/LKHG.2016.trop.zip,33.236,-116.7588,823.294
LL01,2016,http://geodesy.unr.edu/gps_timeseries/trop/LL01/LL01.2016.trop.zip,34.4855,-117.83500000000004,1005.324
LLAS,2016,http://geodesy.unr.edu/gps_timeseries/trop/LLAS/LLAS.2016.trop.zip,34.586,-117.8379,812.48
LMHG,2016,http://geodesy.unr.edu/gps_timeseries/trop/LMHG/LMHG.2016.trop.zip,33.7442,-117.3913,464.527
LMRR,2016,http://geodesy.unr.edu/gps_timeseries/trop/LMRR/LMRR.2016.trop.zip,39.5385,-119.81309999999996,1373.7
LMSG,2016,http://geodesy.unr.edu/gps_timeseries/trop/LMSG/LMSG.2016.trop.zip,33.8174,-117.44510000000002,413.094
LNC1,2016,http://geodesy.unr.edu/gps_timeseries/trop/LNC1/LNC1.2016.trop.zip,38.8465,-121.35019999999996,5.921
LNC2,2016,http://geodesy.unr.edu/gps_timeseries/trop/LNC2/LNC2.2016.trop.zip,38.8465,-121.3505,5.869
LNMT,2016,http://geodesy.unr.edu/gps_timeseries/trop/LNMT/LNMT.2016.trop.zip,35.0902,-116.93970000000002,1345.2879999999998
LNRD,2016,http://geodesy.unr.edu/gps_timeseries/trop/LNRD/LNRD.2016.trop.zip,41.4766,-118.7101,1275.6480000000001
LOMP,2016,http://geodesy.unr.edu/gps_timeseries/trop/LOMP/LOMP.2016.trop.zip,34.6909,-120.4466,63.57899999999999
LONP,2016,http://geodesy.unr.edu/gps_timeseries/trop/LONP/LONP.2016.trop.zip,36.5526,-118.11540000000002,1489.2220000000002
LORS,2016,http://geodesy.unr.edu/gps_timeseries/trop/LORS/LORS.2016.trop.zip,34.1333,-117.7541,448.88
LOWS,2016,http://geodesy.unr.edu/gps_timeseries/trop/LOWS/LOWS.2016.trop.zip,35.8287,-120.59429999999998,428.666
LPCG,2016,http://geodesy.unr.edu/gps_timeseries/trop/LPCG/LPCG.2016.trop.zip,34.3149,-117.5464,1315.2910000000002
LPHS,2016,http://geodesy.unr.edu/gps_timeseries/trop/LPHS/LPHS.2016.trop.zip,34.0268,-117.9567,68.509
LRA1,2016,http://geodesy.unr.edu/gps_timeseries/trop/LRA1/LRA1.2016.trop.zip,37.8746,-122.2439,181.515
LRA2,2016,http://geodesy.unr.edu/gps_timeseries/trop/LRA2/LRA2.2016.trop.zip,37.875,-122.24379999999996,190.88299999999998
LRA3,2016,http://geodesy.unr.edu/gps_timeseries/trop/LRA3/LRA3.2016.trop.zip,37.8754,-122.2437,201.715
LRA4,2016,http://geodesy.unr.edu/gps_timeseries/trop/LRA4/LRA4.2016.trop.zip,37.8762,-122.2407,227.856
LRA5,2016,http://geodesy.unr.edu/gps_timeseries/trop/LRA5/LRA5.2016.trop.zip,37.878,-122.24009999999998,257.735
LRA6,2016,http://geodesy.unr.edu/gps_timeseries/trop/LRA6/LRA6.2016.trop.zip,37.9132,-122.28589999999996,122.935
